country,site,year,date,gear,inside_area,species,length_cm,count
Indonesia,Karimunjawa National Park,2012,3/5/12,Speargun,Inside,Plectropomus oligacanthus,39,1
Indonesia,Karimunjawa National Park,2012,3/5/12,Speargun,Inside,Plectropomus areolatus,37,1
Indonesia,Karimunjawa National Park,2012,3/5/12,Handline,Inside,Plectropomus oligacanthus,46,1
Indonesia,Karimunjawa National Park,2012,3/5/12,Handline,Inside,Plectropomus oligacanthus,49,1
Indonesia,Karimunjawa National Park,2012,3/5/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,3/5/12,Handline,Outside,Caranx ignobilis,54,1
Indonesia,Karimunjawa National Park,2012,3/5/12,Handline,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,3/5/12,Handline,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,3/5/12,Handline,Outside,Plectropomus oligacanthus,47,1
Indonesia,Karimunjawa National Park,2012,3/5/12,Handline,Outside,Caranx ignobilis,49,1
Indonesia,Karimunjawa National Park,2012,3/5/12,Handline,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,3/6/12,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,3/6/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,3/6/12,Speargun,Outside,Bolbometopon muricatum,69,1
Indonesia,Karimunjawa National Park,2012,3/6/12,Speargun,Outside,Bolbometopon muricatum,70,1
Indonesia,Karimunjawa National Park,2012,3/6/12,Speargun,Outside,Bolbometopon muricatum,59,1
Indonesia,Karimunjawa National Park,2012,3/6/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,3/6/12,Handline,Inside,Caranx ignobilis,46,1
Indonesia,Karimunjawa National Park,2012,3/6/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,3/7/12,Handline,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/7/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,3/7/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,3/7/12,Handline,Inside,Plectropomus oligacanthus,46,1
Indonesia,Karimunjawa National Park,2012,3/7/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,3/8/12,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,3/8/12,Speargun,Outside,Plectropomus oligacanthus,48,1
Indonesia,Karimunjawa National Park,2012,3/8/12,Speargun,Outside,Plectropomus leopardus,36,1
Indonesia,Karimunjawa National Park,2012,3/8/12,Speargun,Outside,Plectropomus oligacanthus,41,1
Indonesia,Karimunjawa National Park,2012,3/8/12,Speargun,Outside,Plectropomus oligacanthus,40,1
Indonesia,Karimunjawa National Park,2012,3/8/12,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/10/12,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/10/12,Speargun,Inside,Plectropomus oligacanthus,43,1
Indonesia,Karimunjawa National Park,2012,3/10/12,Speargun,Inside,Plectropomus oligacanthus,40,1
Indonesia,Karimunjawa National Park,2012,3/10/12,Speargun,Inside,Plectropomus oligacanthus,40,1
Indonesia,Karimunjawa National Park,2012,3/10/12,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/10/12,Speargun,Outside,Bolbometopon muricatum,56,1
Indonesia,Karimunjawa National Park,2012,3/10/12,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/10/12,Handline,Inside,Plectropomus oligacanthus,41,1
Indonesia,Karimunjawa National Park,2012,3/10/12,Handline,Inside,Plectropomus oligacanthus,36,1
Indonesia,Karimunjawa National Park,2012,3/11/12,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/11/12,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/11/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,3/12/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,3/12/12,Speargun,Inside,Plectropomus leopardus,45,1
Indonesia,Karimunjawa National Park,2012,3/12/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,3/17/12,Handline,Outside,Lutjanus malabaricus,65,1
Indonesia,Karimunjawa National Park,2012,3/17/12,Handline,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/17/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,3/17/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,3/17/12,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/17/12,Speargun,Inside,Plectropomus oligacanthus,44,1
Indonesia,Karimunjawa National Park,2012,3/18/12,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/18/12,Speargun,Outside,Scarus ghobban,29,1
Indonesia,Karimunjawa National Park,2012,3/18/12,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,3/18/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,3/18/12,Speargun,Outside,Plectropomus oligacanthus,46,1
Indonesia,Karimunjawa National Park,2012,3/19/12,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,3/19/12,Speargun,Outside,Plectropomus leopardus,43,1
Indonesia,Karimunjawa National Park,2012,3/19/12,Speargun,Outside,Plectropomus leopardus,47,1
Indonesia,Karimunjawa National Park,2012,3/20/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,3/20/12,Speargun,Inside,Plectropomus areolatus,45,1
Indonesia,Karimunjawa National Park,2012,3/27/12,Handline,Inside,Lutjanus malabaricus,76,1
Indonesia,Karimunjawa National Park,2012,4/1/12,Trap,Outside,Lutjanus malabaricus,67,1
Indonesia,Karimunjawa National Park,2012,4/1/12,Handline,Inside,Lutjanus malabaricus,56,1
Indonesia,Karimunjawa National Park,2012,4/2/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/2/12,Speargun,Outside,Plectropomus oligacanthus,43,1
Indonesia,Karimunjawa National Park,2012,4/2/12,Speargun,Outside,Plectropomus oligacanthus,49,1
Indonesia,Karimunjawa National Park,2012,4/2/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/2/12,Speargun,Outside,Plectropomus oligacanthus,45,1
Indonesia,Karimunjawa National Park,2012,4/2/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/2/12,Handline,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,4/3/12,Handline,Inside,Caranx ignobilis,46,1
Indonesia,Karimunjawa National Park,2012,4/3/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,4/3/12,Handline,Inside,Plectropomus oligacanthus,48,1
Indonesia,Karimunjawa National Park,2012,4/3/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,4/3/12,Trap,Outside,Lutjanus malabaricus,64,1
Indonesia,Karimunjawa National Park,2012,4/3/12,Trap,Outside,Lutjanus malabaricus,35,1
Indonesia,Karimunjawa National Park,2012,4/4/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/5/12,Trap,Outside,Lutjanus malabaricus,57,1
Indonesia,Karimunjawa National Park,2012,4/5/12,Handline,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2012,4/7/12,Trap,Outside,Lutjanus malabaricus,65,1
Indonesia,Karimunjawa National Park,2012,4/7/12,Trap,Outside,Lutjanus malabaricus,35,1
Indonesia,Karimunjawa National Park,2012,4/7/12,Trap,Outside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2012,4/7/12,Trap,Outside,Plectropomus leopardus,35,1
Indonesia,Karimunjawa National Park,2012,4/7/12,Trap,Outside,Plectropomus leopardus,46,1
Indonesia,Karimunjawa National Park,2012,4/7/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,4/7/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,4/7/12,Handline,Inside,Plectropomus oligacanthus,43,1
Indonesia,Karimunjawa National Park,2012,4/10/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/10/12,Speargun,Inside,Plectropomus leopardus,38,1
Indonesia,Karimunjawa National Park,2012,4/10/12,Handline,Inside,Lutjanus gibbus,39,1
Indonesia,Karimunjawa National Park,2012,4/10/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/10/12,Handline,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,4/10/12,Handline,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,4/11/12,Speargun,Inside,Plectropomus oligacanthus,41,1
Indonesia,Karimunjawa National Park,2012,4/11/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Handline,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Handline,Inside,Plectropomus oligacanthus,40,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Handline,Inside,Lutjanus gibbus,35,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Speargun,Outside,Plectropomus oligacanthus,45,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Speargun,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Speargun,Inside,Bolbometopon muricatum,56,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Speargun,Inside,Plectropomus oligacanthus,53,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/14/12,Speargun,Inside,Plectropomus oligacanthus,42,1
Indonesia,Karimunjawa National Park,2012,4/18/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/18/12,Speargun,Outside,Plectropomus oligacanthus,46,1
Indonesia,Karimunjawa National Park,2012,4/18/12,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,4/18/12,Speargun,Outside,Scarus ghobban,29,1
Indonesia,Karimunjawa National Park,2012,4/18/12,Speargun,Outside,Plectropomus oligacanthus,37,1
Indonesia,Karimunjawa National Park,2012,4/18/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,4/18/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/19/12,Handline,Inside,Lutjanus gibbus,43,1
Indonesia,Karimunjawa National Park,2012,4/19/12,Handline,Outside,Lutjanus malabaricus,43,1
Indonesia,Karimunjawa National Park,2012,4/19/12,Handline,Outside,Lutjanus malabaricus,43,1
Indonesia,Karimunjawa National Park,2012,4/22/12,Handline,Inside,Caesio cuning,27,1
Indonesia,Karimunjawa National Park,2012,4/22/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,4/22/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,4/22/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,4/29/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,4/29/12,Handline,Inside,Lutjanus malabaricus,54,1
Indonesia,Karimunjawa National Park,2012,4/29/12,Handline,Inside,Lutjanus malabaricus,56,1
Indonesia,Karimunjawa National Park,2012,4/29/12,Trap,Outside,Lutjanus malabaricus,67,1
Indonesia,Karimunjawa National Park,2012,5/2/12,Handline,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,5/2/12,Trap,Outside,Lutjanus malabaricus,39,1
Indonesia,Karimunjawa National Park,2012,5/2/12,Handline,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,5/2/12,Handline,Outside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,5/2/12,Speargun,Inside,Plectropomus leopardus,45,1
Indonesia,Karimunjawa National Park,2012,5/2/12,Speargun,Inside,Plectropomus oligacanthus,39,1
Indonesia,Karimunjawa National Park,2012,5/2/12,Speargun,Inside,Bolbometopon muricatum,54,1
Indonesia,Karimunjawa National Park,2012,5/2/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,5/2/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,5/6/12,Handline,Inside,Caranx ignobilis,43,1
Indonesia,Karimunjawa National Park,2012,5/6/12,Handline,Inside,Plectropomus leopardus,38,1
Indonesia,Karimunjawa National Park,2012,5/6/12,Handline,Outside,Lutjanus gibbus,43,1
Indonesia,Karimunjawa National Park,2012,5/6/12,Handline,Outside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,5/6/12,Handline,Outside,Lutjanus gibbus,34,1
Indonesia,Karimunjawa National Park,2012,5/7/12,Handline,Outside,Lutjanus malabaricus,56,1
Indonesia,Karimunjawa National Park,2012,5/7/12,Handline,Outside,Lutjanus malabaricus,57,1
Indonesia,Karimunjawa National Park,2012,5/7/12,Handline,Outside,Lutjanus gibbus,38,1
Indonesia,Karimunjawa National Park,2012,5/8/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,5/8/12,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,5/8/12,Handline,Inside,Plectropomus oligacanthus,54,1
Indonesia,Karimunjawa National Park,2012,5/9/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,5/9/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,5/10/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,5/10/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,5/10/12,Speargun,Outside,Plectropomus oligacanthus,45,1
Indonesia,Karimunjawa National Park,2012,5/14/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,5/14/12,Speargun,Outside,Plectropomus oligacanthus,39,1
Indonesia,Karimunjawa National Park,2012,5/14/12,Speargun,Outside,Plectropomus oligacanthus,36,1
Indonesia,Karimunjawa National Park,2012,5/15/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,5/15/12,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,5/15/12,Speargun,Inside,Plectropomus oligacanthus,47,1
Indonesia,Karimunjawa National Park,2012,5/15/12,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,5/19/12,Speargun,Outside,Plectropomus oligacanthus,37,1
Indonesia,Karimunjawa National Park,2012,5/19/12,Speargun,Outside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,5/20/12,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,5/20/12,Speargun,Outside,Plectropomus oligacanthus,43,1
Indonesia,Karimunjawa National Park,2012,5/22/12,Speargun,Inside,Scarus ghobban,31,1
Indonesia,Karimunjawa National Park,2012,5/22/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,5/22/12,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,5/23/12,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,5/23/12,Speargun,Inside,Scarus ghobban,30,1
Indonesia,Karimunjawa National Park,2012,5/23/12,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,5/23/12,Speargun,Inside,Plectropomus oligacanthus,41,1
Indonesia,Karimunjawa National Park,2012,5/23/12,Speargun,Inside,Scarus ghobban,30,1
Indonesia,Karimunjawa National Park,2012,5/23/12,Speargun,Outside,Caesio cuning,19,1
Indonesia,Karimunjawa National Park,2012,5/26/12,Handline,Outside,Plectropomus oligacanthus,56,1
Indonesia,Karimunjawa National Park,2012,5/26/12,Handline,Outside,Plectropomus oligacanthus,41,1
Indonesia,Karimunjawa National Park,2012,6/2/12,Handline,Outside,Lutjanus malabaricus,65,1
Indonesia,Karimunjawa National Park,2012,6/2/12,Handline,Outside,Lutjanus malabaricus,43,1
Indonesia,Karimunjawa National Park,2012,6/2/12,Handline,Outside,Lutjanus malabaricus,35,1
Indonesia,Karimunjawa National Park,2012,6/2/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,6/3/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,6/3/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,6/3/12,Handline,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,6/3/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,6/3/12,Handline,Inside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2012,6/3/12,Handline,Inside,Lutjanus malabaricus,67,1
Indonesia,Karimunjawa National Park,2012,6/3/12,Speargun,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,6/3/12,Speargun,Inside,Plectropomus areolatus,43,1
Indonesia,Karimunjawa National Park,2012,6/3/12,Speargun,Inside,Scarus ghobban,29,1
Indonesia,Karimunjawa National Park,2012,6/4/12,Speargun,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,6/4/12,Speargun,Inside,Scarus ghobban,29,1
Indonesia,Karimunjawa National Park,2012,6/4/12,Speargun,Inside,Plectropomus areolatus,45,1
Indonesia,Karimunjawa National Park,2012,6/4/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,6/4/12,Handline,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,6/4/12,Handline,Inside,Lutjanus malabaricus,56,1
Indonesia,Karimunjawa National Park,2012,6/4/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,6/4/12,Handline,Inside,Plectropomus oligacanthus,45,1
Indonesia,Karimunjawa National Park,2012,6/5/12,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,6/5/12,Speargun,Inside,Scarus ghobban,30,1
Indonesia,Karimunjawa National Park,2012,6/5/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,6/5/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,6/5/12,Handline,Inside,Caesio cuning,23,1
Indonesia,Karimunjawa National Park,2012,6/6/12,Handline,Inside,Lutjanus gibbus,43,1
Indonesia,Karimunjawa National Park,2012,6/6/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,6/6/12,Handline,Inside,Caesio cuning,25,1
Indonesia,Karimunjawa National Park,2012,6/6/12,Handline,Inside,Caesio cuning,22,1
Indonesia,Karimunjawa National Park,2012,6/7/12,Handline,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,6/7/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,6/9/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,6/10/12,Speargun,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,6/10/12,Speargun,Inside,Plectropomus oligacanthus,45,1
Indonesia,Karimunjawa National Park,2012,6/10/12,Speargun,Inside,Plectropomus oligacanthus,36,1
Indonesia,Karimunjawa National Park,2012,6/10/12,Handline,Inside,Caesio cuning,24,1
Indonesia,Karimunjawa National Park,2012,6/11/12,Speargun,Outside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,6/11/12,Speargun,Outside,Plectropomus oligacanthus,45,1
Indonesia,Karimunjawa National Park,2012,6/11/12,Speargun,Outside,Scarus ghobban,29,1
Indonesia,Karimunjawa National Park,2012,6/11/12,Speargun,Outside,Scarus ghobban,29,1
Indonesia,Karimunjawa National Park,2012,6/11/12,Handline,Inside,Caesio cuning,26,1
Indonesia,Karimunjawa National Park,2012,6/11/12,Handline,Inside,Caesio cuning,24,1
